id,doc_id,article_number,lang,text,keyword_label,top_scores,label,truncated
32,BO_7470_Fr,21,fr,"Les dispositifs de signalement de la zone de
protection de la ferme aquacole prévus à l'article 42 de la loi
précitée n°84-21 sont constitués de moyens de balisage en mer
dont les spécifications techniques doivent être conformes à la
réglementation en vigueur.
Dans le cas contraire, l'autorisation est retirée.
La décision de la levée de la suspension et la décision
du retrait motivée de l'autorisation de la ferme aquacole
sont notifiées à l'intéressé par tout moyen faisant preuve de
la réception, dans un délai ne dépassant pas dix (10) jours
ouvrables, à compter de la date de la visite sus-indiquée, y
compris par voie électronique.
Ces dispositifs doivent être entretenus et maintenus en
état de fonctionnement par le titulaire de l'autorisation de la
ferme aquacole concernée.
Section 2. – Autorisation préalable d'introduction et de transfert
des organismes marins",Environnement,"Environnement=3, Social=1, Fiscal=0",Environnement,False
33,BO_7470_Fr,18,fr,"Les retraits de l'autorisation de fermes
aquacoles prévus aux articles 30, 35 et 37 de la loi précitée
n°84-21 doivent être motivés et notifiés aux intéressés par
tout moyen faisant preuve de la réception, y compris par voie
électronique.",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
34,BO_7470_Fr,22,fr,"L'autorisation préalable d'introduction ou de
transfert des organismes marins prévue à l'article 43 de la loi
précitée n°84-21 est délivrée par l'autorité gouvernementale
chargée de la pêche maritime au titulaire de l'autorisation de
ferme aquacole qui en fait la demande.
Le délai prévu à l'article 34 de la loi précitée n°84-21,
accordé à la personne dont l'autorisation de ferme aquacole
est retirée, pour commercialiser ou transférer les espèces
halieutiques détenues dans ladite ferme, est fixé dans la
décision de retrait de l'autorisation.",Environnement,"Environnement=1, Fiscal=0, Social=0",Environnement,False
35,BO_7470_Fr,23,fr,"La demande de l'autorisation préalable visée à
l'article 22 ci-dessus, établie selon le modèle disponible auprès
des services de l'Agence et sur son site web, est déposée, y
compris par voie électronique, contre récépissé, auprès du
service compétent de ladite Agence.
Ce délai ne peut être inférieur à un (1) mois ni supérieur
à six (6) mois.
La demande est accompagnée d'un dossier contenant
les documents dont la liste est fixée par arrêté de l'autorité
gouvernementale chargée de la pêche maritime et permettant :",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
36,BO_7470_Fr,19,fr,"Le registre national des autorisations de
ferme aquacoles prévu à l'article 29 de la loi précitée n° 84-21
est tenu et mis à jour par l'Agence, y compris sous format
électronique.
– d'identifier le demandeur, la ou les fermes aquacoles
concernées, le lieu d'introduction dans le milieu marin
ainsi que le ou les organismes marins dont l'introduction
ou le transfert est demandé ;
Ce registre comprend la liste des fermes aquacoles
autorisées ainsi que les informations suivantes relatives à
chaque ferme :
– de vérifier que les modalités de réalisation des opérations
1) la dénomination et l'identifiant de la ferme aquacole ;
d'introduction ou de transfert des organismes marins,
notamment les méthodes et les moyens de contrôle
proposés sont conformes aux standards scientifiques
et techniques applicables en la matière.
2) la date de publication au « Bulletin officiel » de
l'autorisation y afférente, ainsi que les informations relatives
à ladite autorisation, prévues à l'article 29 de la loi précitée
n° 84-21 ;
3) le mode d'élevage, de culture ou de conservation des
espèces halieutiques ;",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
37,BO_7470_Fr,24,fr,"Le service compétent de l'Agence vérifie
la complétude du dossier de la demande visé à l'article 23
ci-dessus.
4) la largeur de la zone de protection accordée à la ferme
aquacole, le cas échéant ;
Le dossier complet de la demande est soumis par
l'Agence à l'avis de l'INRH et de l'Office National de Sécurité
Sanitaire des Produits Alimentaires (ONSSA), qui disposent
d'un délai de quinze (15) jours pour rendre leur avis. Toutefois,
dans le cas où une étude est nécessaire, ce délai est suspendu
jusqu'à la remise du rapport final de l'étude.
5) le nombre, l'immatriculation et les caractéristiques
des navires auxiliaires d'aquaculture marine attachés à ladite
ferme aquacole, le cas échéant.
Le registre peut être consulté sur le site web de l'Agence
selon les modalités qu'elle fixe.",Environnement,"Environnement=5, Fiscal=0, Social=0",Environnement,False
38,BO_7470_Fr,28,fr,"Pour l'instruction de la demande visée à
l'article 27 ci-dessus, il est procédé comme suit :
En cas d'avis favorable de l'INRH et de l'ONSSA, le
dossier de la demande, les avis de l'INRH et de l'ONSSA ainsi
qu'une note établie par l'Agence sont adressés par celle-ci
à l'autorité gouvernementale chargée de la pêche maritime,
aux fins de l'établissement de l'autorisation préalable
correspondante.
1) L'Agence procède à un examen de faisabilité de la
capture ou de la cueillette demandée, en tenant compte des
dispositions de l'arrêté prévu à l'article 29 ci-dessous ainsi que
de la règlementation relative à la pêche maritime applicable
dans le ou les lieux prévus pour la capture ou la cueillette ;
Cette autorisation est transmise par l'Agence au
demandeur, par tout moyen faisant preuve de la réception,
y compris par voie électronique, dans un délai maximum
de soixante (60) jours, à compter de la date de dépôt de la
demande, sous réserve de la suspension du délai visé ci-dessus.
2) Si la faisabilité de la capture ou de la cueillette est
acceptée, la demande est soumise par l'Agence, à l'avis de
l'INRH qui dispose d'un délai de dix (10) jours pour rendre
son avis. Toutefois, dans le cas où une étude est nécessaire
pour rendre cet avis, ce délai est suspendu jusqu'à la remise
du rapport final de l'étude ;
En cas d'avis défavorable de l'INRH et/ou de l'ONSSA,
la demande est rejetée.
3) En cas d'avis favorable de l'INRH, le dossier de la
demande, l'avis de l'INRH, ainsi qu'une note établie par
l'Agence sont adressés à l'autorité gouvernementale chargée de
la pêche maritime aux fins de l'établissement de l'autorisation
correspondante ;
Le rejet motivé de la demande est notifié au demandeur
par tout moyen faisant preuve de la réception, y compris par
voie électronique, dans le même délai indiqué au quatrième
alinéa ci-dessus.",Social,"Social=1, Environnement=1, Fiscal=0",Social,False
39,BO_7470_Fr,25,fr,"L'autorisation préalable d'introduction ou de
transfert des organismes marins est établie selon le modèle
correspondant fixé par arrêté de l'autorité gouvernementale
chargée de la pêche maritime.
4) L'autorisation est transmise par l'Agence au
demandeur, par tout moyen faisant preuve de la réception,
y compris par voie électronique, dans un délai maximum de
soixante (60) jours à compter de la date de dépôt de la demande,
sous réserve de la suspension du délai visée au 2) ci-dessus.
Elle comporte, outre sa durée de validité, les mentions
relatives à son titulaire et aux organismes marins concernés,
leurs quantités, ainsi que, selon le cas, les mentions relatives
aux fermes aquacoles et au milieu marin concernés.
En cas de non faisabilité de la capture ou de la cueillette
ou en cas d'avis défavorable de l'INRH, la demande est rejetée.
Le rejet motivé de la demande est notifié au demandeur
par tout moyen faisant preuve de la réception, y compris par
voie électronique, dans les mêmes délais que ceux prévus pour
la délivrance de l'autorisation.
L'autorisation préalable a une durée de validité d'une
année, à compter de la date de sa délivrance. Elle ne peut être
utilisée que pour les organismes marins et les quantités qui y
sont mentionnés.",Social,"Social=1, Environnement=1, Fiscal=0",Social,False
40,BO_7470_Fr,29,fr,"La liste des espèces pouvant faire l'objet de
capture d'alevins ou de naissains ou de cueillette de boutures
est fixée par arrêté de l'autorité gouvernementale chargée de
la pêche maritime, sur proposition de l'ANDA et après avis
conforme de l'INRH.",Environnement,"Environnement=1, Fiscal=0, Social=0",Environnement,False
41,BO_7470_Fr,26,fr,"Tout lot d'organismes marins, devant être
introduit dans une ferme aquacole ou dans le milieu marin
ou transféré d'une ferme aquacole à une autre, doit être
accompagné des documents sanitaires délivrés, à cet effet,
conformément à la législation et la réglementation en vigueur.
L'Agence nationale des eaux et forêts (ANEF) est
consultée dans le cas où une ou plusieurs des espèces dont
l'inscription est prévue dans la liste susindiquée sont classées
dans l'une des catégories prévues à l'article 4 de la loi n°29-05
relative à la protection des espèces de flore et de faune sauvage
et au contrôle de leur commerce.
Le titulaire de l'autorisation préalable, visée à l'article 23
ci-dessus, informe, par tout moyen faisant preuve de la
réception, y compris par voie électronique, le service compétent
du département de la pêche maritime et l'Agence de la date
prévue pour l'introduction ou le transfert des organismes
marins, au moins 48 heures avant ladite date.
Sont également fixées par ledit arrêté les conditions
techniques de capture desdits alevins ou naissains ou de
cueillette desdites boutures
Section 3. – Autorisation de capture des alevins ou de naissains
dans le milieu marin et autorisation de cueillette des boutures
des végétaux marins",Environnement,"Environnement=4, Commercial=1, Fiscal=0",Environnement,False
42,BO_7470_Fr,30,fr,"L'autorisation de capture des alevins ou des
naissains et l'autorisation de cueillette des boutures de végétaux
marins sont établies selon le modèle correspondant fixé par
arrêté de l'autorité gouvernementale chargée de la pêche
maritime et comportent, outre les mentions d'identification du
demandeur et de la ferme aquacole concernée, les informations
ci-après :",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
43,BO_7470_Fr,27,fr,"Pour l'obtention de l'autorisation de capture,
dans le milieu marin, des alevins ou des naissains et de
l'autorisation de cueillette des boutures de végétaux marins,
prévues à l'article 44 de la loi précitée n°84-21, le titulaire de
l'autorisation de la ferme aquacole concernée doit déposer
une demande, à cet effet, contre récépissé, y compris par voie
électronique, auprès du service compétent de l'Agence.
1) la quantité, la taille et/ou le poids des spécimens de la
ou des espèces dont la capture ou la cueillette dans le milieu
marin est autorisée ;
La demande est établie selon le modèle correspondant
disponible auprès des services de l'Agence et sur son site Web.
Elle est accompagnée d'un dossier constitué des documents
dont la liste est fixée par arrêté de l'autorité gouvernementale
chargée de la pêche maritime.
2) le ou les lieux prévus pour effectuer la capture ou la
cueillette ;
Chapitre IV
3) la ou les périodes de l'année durant laquelle ou
lesquelles les opérations de capture ou de cueillette sont
prévues ;
Modalités d'exercice de certaines activités aquacoles
Section première. – Autorisation d'activité de recherche scientifique
4) les informations relatives au navire ou aux navires de
pêche disposant d'une licence de pêche en cours de validité
pour la ou les périodes et le ou les lieux mentionnés dans
l'autorisation, en cas d'utilisation d'un navire de pêche ;
aquacole et autorisation d'activité d'aquaculture expérimentale",Environnement,"Environnement=1, Fiscal=0, Social=0",Environnement,False
44,BO_7470_Fr,36,fr,"La demande d'autorisation d'activité de
recherche scientifique aquacole et la demande d'autorisation
d'activité d'aquaculture expérimentale, prévues respectivement
aux articles 63 et 66 de la loi précitée n° 84-21, sont établies
selon le modèle correspondant disponible auprès des services
de l'Agence et sur son site web.
5) la ou les méthodes de pêche et les engins ou instruments
de pêche autorisés ;
6) toute autre mention utile.",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
45,BO_7470_Fr,31,fr,"L'autorisation de capture des alevins ou
des naissains et l'autorisation de cueillette des boutures de
végétaux marins ont une durée de validité d'une année, à
Lesdites demandes sont déposées, y compris par voie
électronique, contre récépissé, auprès du service compétent de
l'Agence, par l'établissement ou l'organisme visé à l'article 62 de
la loi précitée n°84-21, en ce qui concerne l'activité de recherche
scientifique aquacole, et par le titulaire de l'autorisation
de ferme aquacole devant abriter l'activité d'aquaculture
expérimentale, en ce qui concerne l'expérimentation.
compter de la date de leur délivrance.",Environnement,"Environnement=1, Fiscal=0, Social=0",Environnement,False
46,BO_7470_Fr,32,fr,"Tout lot d'alevins ou de naissains capturés doit,
pour son introduction dans la ferme aquacole concernée, être
accompagné des documents sanitaires délivrés conformément
à la législation et la règlementation en vigueur.
La liste des documents constituant les dossiers, prévus
respectivement auxdits articles 63 et 66 de ladite loi n° 84-21
accompagnant lesdites demandes est fixée par arrêté de
l'autorité gouvernementale chargée de la pêche maritime.
Section IV. – Récupération des espèces évadées",Environnement,"Environnement=1, Fiscal=0, Social=0",Environnement,False
47,BO_7470_Fr,33,fr,"En application des dispositions de l'article 45
de la loi précitée n°84-21, le titulaire de l'autorisation de ferme
aquacole doit immédiatement déclarer au service compétent
du département de la pêche maritime et à l'Agence, par tout
moyen faisant preuve de la réception, y compris par voie
électronique, toute évasion d'espèces aquacoles élevées ou
conservées dans sa ferme.",Environnement,"Environnement=1, Fiscal=0, Social=0",Environnement,False
48,BO_7470_Fr,37,fr,"Le service compétent de l'Agence procède à
l'examen de faisabilité du projet de recherche scientifique ou
d'expérimentation, objet de la demande, conformément aux
dispositions de l'article 63 ou de l'article 66 de la loi précitée
n° 84-21, selon le cas.
En cas de faisabilité du projet, l'Agence soumet le dossier
de la demande à l'INRH qui dispose d'un délai de quinze
(15) jours pour rendre son avis. Toutefois, dans le cas où une
étude ou une visite de conformité est nécessaire, ce délai est
suspendu jusqu'à la remise du rapport final de l'étude ou de
la visite.
La déclaration sus-indiquée est établie selon le modèle
disponible auprès des services de l'Agence et sur son site web.
Outre les mentions d'identification du titulaire de
l'autorisation et de la ferme aquacole concernée, la déclaration
comprend les informations relatives au lieu de l'évasion, aux
espèces évadées, ainsi qu'une estimation de leur quantité avec
l'indication de leur état sanitaire.
En cas d'avis favorable de l'INRH, le dossier de la
demande, l'avis de l'INRH ainsi qu'une note établie par
l'Agence sont adressés par celle-ci à l'autorité gouvernementale
chargée de la pêche maritime, aux fins de l'établissement de
l'autorisation correspondante.",Environnement,"Environnement=3, Fiscal=0, Social=0",Environnement,False
49,BO_7470_Fr,34,fr,"Le titulaire de l'autorisation de ferme
aquacole peut effectuer la récupération des espèces évadées,
objet de la déclaration, visée à l'article 33 ci-dessus dans
les espaces occupés par les installations et équipements de
la ferme aquacole et dans la zone de protection accordée à
ladite ferme, par tout moyen approprié utilisé par le titulaire
de l'autorisation de ferme aquacole ou sous sa responsabilité.
L'autorisation est transmise par l'Agence au demandeur,
par tout moyen faisant preuve de la réception, y compris par
voie électronique, dans un délai maximum de soixante (60)
jours, à compter de la date de dépôt de la demande, sous
réserve de la suspension du délai sus indiqué.",Environnement,"Environnement=3, Social=1, Fiscal=0",Environnement,False
50,BO_7470_Fr,35,fr,"Le titulaire de l'autorisation de la ferme
aquacole concernée doit déclarer les espèces récupérées au
service compétent du département de la pêche maritime et à
l'Agence dans un délai n'excédant pas 24 heures, à compter
de la date de leur récupération.
En cas de non faisabilité du projet ou en cas d'avis
défavorable de l'INRH, la demande est rejetée.
Tout rejet de la demande doit être motivé et notifié au
demandeur par tout moyen faisant preuve de la réception, y
compris par voie électronique, dans le même délai indiqué au
quatrième alinéa ci-dessus.
En outre, un rapport relatant l'évènement et les mesures
de récupération prises, ainsi que leur résultat doit être adressé
par le titulaire de l'autorisation de ferme aquacole, au service
compétent du département de la pêche maritime et à l'Agence
dans un délai maximum de trente (30) jours à compter de
la date de l'évasion. Ledit rapport est établi selon le modèle
fourni par l'Agence et disponible sur son site web.",Environnement,"Environnement=2, Fiscal=0, Social=0",Environnement,False
51,BO_7470_Fr,38,fr,"L'autorisation d'activité de recherche
scientifique aquacole et l'autorisation d'activité d'aquaculture
expérimentale sont établies selon les modèles fixés par arrêté
de l'autorité gouvernementale chargée de la pêche maritime.
Les informations relatives à l'évasion et à la récupération
des espèces aquacoles, visées aux articles 33 et 34 ci-dessus
doivent être reportées sur le registre prévu à l'article 52 de la
loi précitée n°84-21.
Outre sa durée de validité, chaque autorisation comporte
les mentions et informations prévues respectivement aux
articles 61 et 67 de la loi précitée n°84-21, selon le cas.",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
52,BO_7470_Fr,39,fr,"La demande de renouvellement de
l'autorisation d'activité de recherche scientifique aquacole,
prévue à l'article 64 de la loi précitée n°84-21, doit être déposée,
sous peine de rejet, six (6) mois, au moins, avant l'expiration
de sa durée de validité.
Le dossier de la demande ainsi qu'une note établie par
l'Agence sont adressés par celle-ci à l'autorité gouvernementale
chargée de la pêche maritime aux fins de l'établissement de
l'autorisation.
L'autorisation est transmise par l'Agence au demandeur,
par tout moyen faisant preuve de la réception, y compris par
voie électronique, dans un délai maximum de soixante (60)
jours, à compter de la date de dépôt de la demande.
La demande de renouvellement est déposée et instruite
selon les mêmes modalités que celles prévues aux articles 36
et 37 ci-dessus.
Tout rejet de la demande doit être motivé et notifié
à l'intéressé par tout moyen faisant preuve de réception, y
compris par voie électronique, dans le même délai indiqué
ci-dessus.",Pénal,"Pénal=1, Fiscal=0, Social=0",Pénal,False
53,BO_7470_Fr,40,fr,"La demande de prorogation de validité de
l'autorisation d'activité d'aquaculture expérimentale, prévue à
l'article 67 de la loi précitée n°84-21, est établie par le titulaire
de l'autorisation concernée selon le modèle disponible auprès
des services de l'Agence et sur son site web. Elle est déposée,
y compris par voie électronique, contre récépissé, auprès du",Environnement,"Environnement=1, Fiscal=0, Social=0",Environnement,False
54,BO_7470_Fr,43,fr,"L'autorisation d'activités d'aquaculture pour
la formation est établie selon le modèle fixé par arrêté de
l'autorité gouvernementale chargée de la pêche maritime.
service compétent de l'Agence.
Sous peine de rejet, cette demande doit être déposée,
trois (3) mois, au moins, avant l'expiration de la durée de
validité de l'autorisation concernée.
Outre sa durée de validité, l'autorisation comporte les
mentions et informations relatives à l'identité de son titulaire et
de la ferme aquacole concernée, les caractéristiques générales
de l'espace réservé aux activités de formation pratique ainsi
que les moyens humains et matériels mis en place pour assurer
la sécurité des personnes au cours de ladite formation pratique.
La demande doit être accompagnée de tout document
justifiant le motif de la prorogation demandée.
En cas d'acceptation, la décision de prorogation, établie
par l'autorité gouvernementale chargée de la pêche maritime,
est adressée par l'Agence au demandeur, par tout moyen
faisant preuve de la réception, y compris par voie électronique,
dans un délai maximum de trente (30) jours, à compter de la
date de dépôt de la demande.",Pénal,"Pénal=1, Environnement=1, Fiscal=0",Pénal,False
55,BO_7470_Fr,44,fr,"S'il est constaté, suite à un contrôle effectué
conformément aux dispositions de l'article 15 ci-dessus, qu'une
ou plusieurs des conditions ayant permis la délivrance de
l'autorisation pour l'exercice d'activité d'aquaculture pour la
formation ne sont plus remplies, celle-ci est retirée.
La décision du retrait motivée de l'autorisation est
notifiée à l'intéressé par tout moyen faisant preuve de la
réception, y compris par voie électronique.
Tout refus de la prorogation doit être motivé et adressé
au demandeur dans le même délai indiqué au quatrième alinéa
ci-dessus.
Chapitre V
Section 2. – Autorisation d'activité d'aquaculture
Dispositions diverses et finales
pour la formation",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
56,BO_7470_Fr,45,fr,"En application des dispositions de l'article 78
de la loi précitée n°84-21, les catégories des personnels de
l'autorité gouvernementale chargée de la pêche maritime
habilités à rechercher et constater les infractions aux
dispositions de ladite loi et aux textes pris pour son application
et dresser les procès-verbaux y afférent sont fixées par arrêté
de cette autorité.",Pénal,"Pénal=2, Fiscal=0, Social=0",Pénal,False
57,BO_7470_Fr,41,fr,"L'autorisation pour l'exercice d'activité
d'aquaculture pour la formation, visée à l'article 74 de la loi
précitée n°84-21, est délivrée par l'autorité gouvernementale
chargée de la pêche maritime, sur sa demande, au titulaire de
l'autorisation de ferme aquacole devant abriter les activités de
formation pratique.
Le demandeur doit s'engager à respecter les clauses
d'un cahier des charges, établi à cet effet, selon le modèle fixé
par arrêté de l'autorité gouvernementale chargée de la pêche
maritime.
Pour être habilités, lesdits agents doivent disposer de
connaissances et de compétences dans les domaines traités par
la loi précitée n°84-21 et les textes pris pour son application.
A cet effet, ils doivent avoir suivi une formation dans les
domaines de l'aquaculture marine et de la pêche maritime ainsi
qu'en matière de procédure judiciaire et de verbalisation, selon
le programme établi, à cet effet, par l'autorité gouvernementale
chargée de la pêche maritime.
La demande sus indiquée, établie selon le modèle
disponible auprès des services de l'Agence et sur son site web,
est déposée, contre récépissé, y compris par voie électronique,
auprès du service compétent de l'Agence.
Cette demande est accompagnée d'un dossier
comprenant, outre le cahier des charges sus indiqué, les
documents dont la liste est fixée par arrêté de l'autorité
gouvernementale chargée de la pêche maritime.",Environnement,"Environnement=2, Administratif=1, Fiscal=0",Environnement,False
58,BO_7470_Fr,46,fr,"Dans l'exercice de leurs missions, les agents
mentionnés à l'article 45 ci-dessus doivent être munis et porter
de manière apparente, une carte professionnelle délivrée, à
cet effet, par l'autorité gouvernementale chargée de la pêche
maritime, permettant leur identification et celle du service
auquel ils sont rattachés.",Administratif,"Administratif=1, Fiscal=0, Social=0",Administratif,False
59,BO_7470_Fr,42,fr,"Le service compétent de l'Agence procède à
un examen de la complétude du dossier de la demande.
Pour se prononcer sur la demande, l'Agence peut
effectuer une visite des installations de la ferme devant abriter
les activités de formation pratique.
La carte professionnelle sus indiquée est établie selon le
modèle fixé par arrêté de l'autorité gouvernementale chargée
de la pêche maritime.",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
60,BO_7470_Fr,47,fr,"La requête prévue à l'article 88 de la loi précitée
n°84-21 est déposée contre récépissé, par le contrevenant,
auprès de la délégation des pêches maritimes dans le ressort de
laquelle l'infraction a été constatée, dans un délai maximum de
sept (7) jours ouvrables, à compter de la date de l'établissement
du procès-verbal d'infraction.
4 - les modalités d'établissement du procès-verbal de
prélèvement d'échantillon prévu à l'article 82 de la loi précitée
n°84-21 ;
5 -  les modalités de destruction des produits de
l'aquaculture marine saisis, prévue à l'article 84 de la loi
précitée n°84-21 ;",Pénal,"Pénal=4, Fiscal=0, Social=0",Pénal,False
61,BO_7470_Fr,48,fr,"Le montant de l'amende de transaction prévue
à l'article 88 de la loi précitée n°84-21 est fixé par décision de
l'autorité gouvernementale chargée de la pêche maritime.
6 - les modalités de tenue et de mise à jour, par le
titulaire de l'autorisation de ferme aquacole, du registre prévu
à l'article 52 de la loi précitée n°84-21, ainsi que les modalités
de sa consultation par les agents habilités visés à l'article 45
ci-dessus, les agents relevant de l'Agence et les agents relevant
de l'INRH.
Cette décision qui mentionne également l'identité du
contrevenant et la référence du procès-verbal de constatation
de l'infraction est notifiée au contrevenant par l'autorité
gouvernementale chargée de la pêche maritime dans le délai
prévu audit",Administratif,"Administratif=3, Pénal=3, Environnement=1",Administratif,False
63,BO_7470_Fr,52,fr,"Le ministre de l'agriculture, de la pêche
maritime, du développement rural et des eaux et forêts est
chargé de l'exécution du présent décret qui sera publié au
Bulletin officiel.",Environnement,"Environnement=1, Fiscal=0, Social=0",Environnement,False
64,BO_7470_Fr,49,fr,"En application des dispositions de l'article 30
de la loi précitée n° 84-21, l'accord autorisant la poursuite de
l'exploitation d'une ferme aquacole par un tiers, y compris le
titulaire d'une autre autorisation de ferme aquacole est délivré
par l'autorité gouvernementale chargée de la pêche maritime.
Fait à Rabat, le 1er rejeb 1447 (22 décembre 2025).
AZIZ AKHANNOUCH.
Pour contreseing :
La demande d'accord, établie par le titulaire de
l'autorisation concernée, selon le modèle disponible auprès
des services de l'Agence et sur son site web, est déposée, y
compris par voie électronique, contre récépissé, auprès du
service compétent de ladite Agence.
Le ministre de l'agriculture,
de la pêche maritime,
du développement rural
et des eaux et forêts,
AHMED EL BOUARI.
La demande est accompagnée d'un dossier contenant
les documents dont la liste est fixée par arrêté de l'autorité
gouvernementale chargée de la pêche maritime.
Arrêté de la ministre de l'économie et des finances n° 2412-25
du 21 rabii II 1447 (14 octobre 2025) fixant les règles
prudentielles relatives aux placements financiers du Fonds
Hassan II pour le développement économique et social.
Suite à l'instruction du dossier, l'Agence adresse le dossier
complet de la demande ainsi qu'une note établie par celle-ci à
l'autorité gouvernementale chargée de la pêche maritime, aux
fins de l'établissement de l'accord correspondant.
Cet accord est transmis par l'Agence au demandeur, par
tout moyen faisant preuve de la réception, y compris par voie
électronique, dans un délai maximum de soixante (60) jours
à compter de la date de dépôt de la demande.
LA MINISTRE DE L'ÉCONOMIE ET DES FINANCES,
Vu la loi n° 36-01 portant création du Fonds Hassan II
pour le développement économique et social promulguée
par le dahir n° 1-02-02 du 15 kaada 1422 (29 janvier 2002),
notamment son article 2 (b) ;
Tout rejet de la demande doit être motivé et adressé à
l'intéressé par tout moyen faisant preuve de la réception, y
compris par voie électronique, dans le même délai sus indiqué.
Vu le décret n° 2-02-93 du 27 hija 1422 (12 mars 2002)
pris en application de la loi n° 36-01 portant création du
Fonds Hassan II pour le développement économique et social,
notamment son article 3,",Environnement,"Environnement=3, Fiscal=0, Social=0",Environnement,False
65,BO_7470_Fr,50,fr,"Les espèces halieutiques vivantes doivent être
transportées et étiquetées selon les modalités fixées par arrêté
de l'autorité gouvernementale chargée de la pêche maritime et
de l'autorité gouvernementale chargée de l'agriculture, compte
tenu des dispositions de la législation et de la réglementation
relative à la sécurité sanitaire des produits alimentaires.
ARRÊTE :",Environnement,"Environnement=2, Fiscal=0, Social=0",Environnement,False
66,BO_7470_Fr,PREMIER,fr,"En application des dispositions de
l'article 2 (b) de la loi susvisée n°36-01, sont fixées comme suit
les règles prudentielles relatives aux placements financiers du
Fonds Hassan II pour le développement économique et social,
désigné ci-dessous « Fonds » qui se constituent sous forme :",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
67,BO_7470_Fr,51,fr,"Sont fixés par arrêtés de l'autorité gouvernementale
chargée de la pêche maritime :
1 - les modalités de la déclaration de vacance de ferme
aquacole prévue à l'article 38 de la loi précité n°84-21 ;
1) d'au moins 70% des :
a) bons de trésor ;
2 - les modèles des demandes prévues au présent décret ;
b) obligations bénéficiant de la garantie de l'Etat ou de la
garantie de la société nationale de garantie et du financement
de l'entreprise ;
3 - le modèle du procès-verbal d'infraction prévu à
l'article 81 de la loi précitée n°84-21 ;
Arrêté conjoint de la ministre de l'économie et des finances
c) titres émis par les organismes de placement collectif
en valeurs mobilières (OPCVM) dont les éléments d'actifs sont
constitués de bons du Trésor ou d'obligations bénéficiant de
la garantie de l'Etat ou de la garantie de la société nationale
de garantie et du financement de l'entreprise ;
et du ministre de l'industrie et du commerce n° 2481-25
du 29 rabii II 1447 (22 octobre 2025) fixant la liste des
services liés aux activités autorisées à s'implanter dans la
Zone d'accélération industrielle Betoya.
d) titres émis par les organismes de placement collectif,
y compris les certificats Sukuk émis par les fonds de
placements collectifs en titrisation (FPCT) ou les titres émis
par les organismes de placement collectif immobilier (OPCI),
à condition que l'État soit l'initiateur de la constitution de
l'organisme et que la détermination et la gestion des risques
encourus par les placements dans ces titres soient similaires
aux placements en bons du Trésor ou en obligations bénéficiant
de la garantie de l'État ou de la garantie de la société nationale
de garantie et du financement de l'entreprise.
LA MINISTRE DE L'ÉCONOMIE ET DES FINANCES,
ET LE MINISTRE DE L'INDUSTRIE ET DU COMMERCE,
Vu la loi n° 19-94 relative aux zones d'accélération
industrielle promulguée par le dahir n° 1-95-1 du 24 chaabane
1415 (26 janvier 1995), telle qu'elle a été modifiée, notamment
ses articles 2 et 3 ;
Vu le décret n° 2-95-562 du 19 rejeb 1416 (12 décembre
1995) pris pour l'application de la loi n° 19-94 relative aux zones
d'accélération industrielle, notamment son article 2 ;
Les opérations de pension et/ou de prêt de titres
ne peuvent se réaliser que dans la limite de 10% de l'ensemble
des titres prévus par le présent paragraphe.
Vu le décret n° 2-09-684 du 30 rabii I 1431 (17 mars 2010)
portant création de la zone d'accélération industrielle Betoya,
tel qu'il a été modifié et complété notamment son article 4 ;
Les bons du Trésor ou les titres d'OPCVM dont l'objet
de leur placement concerne des bons du Trésor, doivent
constituer 35% de l'ensemble des placements prévus par le
présent paragraphe.
Sur proposition de la commission nationale des zones
d'accélération industrielle,
ARRÊTENT :",Commercial,"Commercial=8, Pénal=2, Social=1",Commercial,False
68,BO_7470_Fr,PREMIER,fr,"La liste des services liés aux activités
autorisées à s'implanter dans la zone d'accélération industrielle
de Betoya prévue dans l'article 4 du décret n°2-09-684
susvisé, est fixé comme suit :
2) d'au plus de 30% :
– des instruments financiers définis au paragraphe 1) de
l'article 2 de la loi n° 44-12 relative à l'appel public à
l'épargne et aux informations exigées des personnes
morales et organismes faisant appel public à l'épargne ;
– Services de communication, de marketing, de
certification et de promotion qui permettraient aux
investisseurs installés dans la zone d'accélération
industrielle d'améliorer leur capacité de pénétration
des marchés ;
– et de titres d'organismes de placement collectif
immobilier (OPCI).",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,False
